,PID,Smiles,ecfp4
389,44206063,CN1C=C(C=N1)C2=NN3C(=NC=C3CC4=CC5=C(C=C4)N=CC=C5)C=C2,0100000000000000000100000000000001000000000100000000000000000001100000001100000010000000000000000000000000000000000100000100000000000000100000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000000001000000000000000001000000000010000001000000000000001000000000000000000000000000100000100000000000000010100000000000000000100000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000001000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001001000000010000001000000000100000000000001010010000000000000000000000000010000000000000000100010000010010000000010000000000000000100000000000000000010000000000000000000000000000000000000000000
390,44219632,C1CNCCC1NC2=NN3C(=NN=C3C4=CC(=CC=C4)C(F)(F)F)C=C2,0000000000000001000000000000000100000000000000000000000000000000100000000001000100000000001000000000000000000000001100010000000010000000100010000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000100010000000000000000000100000000000000000000000000000010000000000000000000001000010000000001000001000000000000100000000000000001000000000000000000000000000000000000000000000000000000100000001000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000001000000000100000000000000000000000000000000000001000000000000000000000000000000000010000000001000000000000000000000000000001000001000000000000000000010000000000000000000000000000100000000000000000000010000010010000000000000000000000000000000100000000000000000000000001000000000000000000000000010000
391,44223952,CC1=NC(=CS1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000000000010000000000000000000001000000000000000000000000000000000000000100000010000000000000000001000000000000000000000000000010000100100000000000000000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000100000000000010000000000000000000001000000000000010000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000010100000010001000001000000000000000000000010000000001000001000000000101000000000001000000000000000000000000000000000000010000000011000000000000000000000000000000000000000000001000000010000000001100000000000000000000000010000010000000000000010000000000000000000001000000010000001000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000
392,44223953,CC1=C(SC=C1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000000000010010000000000000000001000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000010000101100000000000000000000000100000000001000000000001000000000000000000100000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000100000000000010000000000100000000001000000000000010000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000110000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000001000000000000000000000010000100001000001000000000001000000000001000000000000000000000000000000000000010000000011000000000000000000000000000000000000000100000000000010000000001000000000000000000000000010000010000000000000010000000000000000000000000000010000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
393,44223955,C1CC(OC1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000100000010000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000010000000000000000010000100100000000000000000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000000000000000000000100000001000000000100000000000010000100000100000000001000000000000010000000000000000000000000000000000010000000000001001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000010000010000000000000000000000000010000000000000010000000000000000000000000000000000001000001000000000001000000000001000000000000000000000000000000000000010000000011000000000000000100000000000000000010000000000000000010000000001000000000000000000000000010000010000000000000010000000000000000000000000000010000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000010000
394,44223965,C1OC2=C(O1)C=C(C=C2)C3=CC4=C(C=C3)N=CN=C4NCCC5=CC=CO5,0000000000010000000000000000000000000000000000000000000000000000100000000100000010000000000000000000000000000000000000000000000010000100100000000000000000000000100000000000000000000000000000000000000000100000010000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000100000000000010000000000000000000001000000000000010000000000000000000000100000000000010000000000001100000000000000000000000000000001000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000100000000000000000010000001000100000000000000000000000000000000000000001000001000000000001000000000001000000000000000000000000000000000000010000000011100000000000000000000000000000000000000000000000000010000000001000000000000000000000000010000010000000000000010000010000000100000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
395,44223970,CC1=NC(=CS1)CN(C)C2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000000000010000000000000000000001000000000000000000000000000000000000000100010010000000000000000000000000000000000000000000000000000000100100000000000000000000100000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000100000001000000000000000000000010000000000000000000011000000000000000000000000000000000000000000000000010000000000101000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000010000000001000000001000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000010100000010001000001000000000000000000000010000000000000001000000000101000000000001000000000000000000000000000000000000010000000011010000000000000000000000000000000000000000001000000010000000001000000000000000000000000010000010000000000000010000000000000000000001000000010000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000
396,44223971,CN(CC1=NC=CS1)C2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000000000010010000000000000000001000000000000000000000000000000000000000100010010000000000000000000000000000000000000000000000000000000100100000000000000000000100000000000000000000000000000000000000000100000000000100000000000000010000000000000000000000000000100000000000000000000000000000000000010000000000000000000000000000100000001000000000000000000000010000000000000000000011000000000000000000000000000000000000000000000000010000000000101000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000010000000000000100000000000000000000000000000000000000000000000100000010000010000000000000000000000000010000000000000000001000000000000000000000000000000000000001000000000001000000000001000000000000000000000000000000000000010000000011010000000000000000000000000000000000000000000000000010010000001000000000000000000000000010000010000000000000010000000010000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
397,44223973,CN(CC1=CC=CS1)C2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000000000010010000000000000000001000000000000000000000000000000100000000100010010000000000000000000000000000000000000000000000000000000100100000000000000000000100000000000000000000000000000000000100000100000000000000000000000000010100000000100000000000000000100000000000000100000000000000000000000000000000000000000000000000100000001000000000000000000000010000000000000000000011000010000000000000000000000000000000000000000000010000000000101000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000100000010000000000000000001000000000000000000000000000000000000001000000000001000000000001000000000000000000000000000000000000010000000011010000000000000000000000000000000000000000000000000010000000001000000000000000000000000010000010000000000000010000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
398,44223974,CC1=C(C=CO1)CNC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0000000000010000000000000000000001000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000010000100100000000000000000000000100000100000000000000000000000000001000000100000010000010000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000100000000000010000000000000000000001000000000000010000000000000000001000000000000000010000000000001000000000000000100000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000010000000001000001000000000001000000000001000000000000000000000000000000000000010000000011100000000000000000000000000000000000000000000000100010000000001000000000000000000000000010000010000000000000010000000000000000000000000000010000001000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
399,44223977,C1OC2=C(O1)C=C(C=C2)C3=CC4=C(C=C3)N=CN=C4NCC5=COC=C5,0000010000010000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000010000100100000000000100000000000100000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000001000000000100000000000010000000000000000000001000001000000010001000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000010000000000000000000000000000000000000000000000000001000001000000000001000100010001000000000000000000000000000000000000010000000011100000000000000000000000000000000000000000000000000010000000001000000000000000000000000010000010000000000000010000000000000000000000000000010000001010000000000000000000000000100000000000000000010000000000000000000000000100000000000000000
400,44240850,CCCCCCCCCCCCC1=CC=C(C=C1)S(=O)(=O)NC2=NN=CS2,0000100000000000000001000000000001000000000000000000000000000100000000000000000010000000000000000000000000000000000000010000000010000000000010000000000000000000100000000000000010000000000000000000000000000000000000000001000100000000000000000000001000000000000000000000000000000000010000000000001000000000000000100000000100000000000000000000000000000010000010000000000000000000001000000100000100000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000001000000000000001000000000000000000000000000000000000000100000000001000100000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000
401,44275237,C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,0000000000000000000000000000000000000000000000000000000000000000000000010001000010000000001000000000000000000000100000000000000000000010000000000001000010000000000000000000000000000000000000001010000000000000000000000000010000000000010000000000000000000100000000000000000000000000000000000000000100000000000000000010000000000000000000100000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000010000100000000000000000000100000010100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000010000011000000000000000000000000000000000010010100100000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000001000000000001000000100000100000000001000000000000000001000010000010010000000000000000000000000000000001000000000000000000000000000000000010010000000000000000000000000000000000000000000100000000000000000000000000000000000000010000
402,44294447,C1CC(C(C1)OC(=O)C2=CC(=C(C(=C2)O)C(=O)C3=C(C=CC=C3O)C(=O)O)O)CC4=CC=C(C=C4)O,0000110001000001000000010000000000000001000000000000000000000000100000000000001010000000000000000000001000000000000000000000010000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000100000000000111000000101000000000000000000000000000000000000000100010000100100000000000000000000000010000000000000000000000000000000001000000001000000000000000000000001010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000110100000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000000000001000100000000000000100000000100000000000000000010000000000000000000000001000000001000000000000000000000000000000000000000001000000000000000000010000010000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000
403,44294775,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC1C(C(C(C(C1O)O)O)CO)O)OC,0100000000000100000000000000000001000000000000000000000000000000000000000010000010000000000000000000000000000010000000110000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001001000000010000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000100000000000000000000001000001000000000000000001000000000000000000000001000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000100000010000000000000000000000000010000000000000010110000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000001000100100000000000000000000000000100000000000000000000000000000000000000000000010000000000000000000000000001000000000010000000000000000000000000000000000000000010000000000010000000000000000000001000000000000100010000
404,44294776,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC1C(CC(C(C1O)O)O)O)OC,0100000000000100000000000000000001000000000000000000000000000000000010000000000010000000000000000000000000000010000000110000010000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000010000000000000000000000000000000000100000000000000000000000001000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000001000000000000000000000000000000000000000000100000000000000000000001000000000000000000000001000000000000000000000001000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000010010000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000010000000000001000100100000000000000000000000000100000001000000000000000000000000000000000000010000000000010000000000000000000000000010000000000000000000000000000000000000000010000000000010000000000000000000001000000000000000010000
405,44350092,CC(CC1=CC2=C(C=C1)OCO2)N(C)O,0100000000010100000000000000000001000000000000000000000000000000000000000000000110000000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000100000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000100000001000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000010000000001000000000000000000000000010000010000000000000000000000000000000000000000000010000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000
406,44352972,CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC,0000100000000000000000000000000001001000000001100000000000000000100000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000010000001000100000100000000001000000100000000000010000000100000000000100000000000010000000000000000001000000000000000000000110000000000000000000000100000000000000000000000000100000000010000000100000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000001000000000000000000010000000100000000000000000000000000000000000000000011001000000001000000000000000010010010000000000000000000011000000000010000010000001000000000000000001001101000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000010100000000000010000000011000000100000000000000010000000000001000000000000000000000010000
407,44398371,CC1=C(C(=C(C=C1)F)C(=O)N2C(=NC(=N2)NC3=CC=C(C=C3)S(=O)(=O)N)C)F,0000000010000000000001000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000001000000000000000000000000010000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000100000000000000000000000000000010000010000000000100000000001000000000000000000000000000000000000000000100000000000000000000000000000010000000000101000000000000001000000000010000000010000000000000000000000000000000000000000000000000000000001000100000000000000000000100100000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000011000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000011000000001000000000000001010000000001000001000000000000000000000000000000000000000000010000000000100000000000010000000000000010010000000000000000000000000000000000000000000000000000000000000001000000000000000000001000
408,44401410,C1=CC2=C(C=C1NC3=NC(=NC=C3C(F)(F)F)NC4=CC(=C(C=C4)NC#N)NC#N)NC=N2,0000000000000000000000000000000000000000000000000000000000000000001000000100000000000000001000000000000000000000001000010100000010000000000000000000000000000000000000000000000000000000000000010000000010000000000010000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000010000000000001000000001000010001000000000000000001000000000000000000000000000000000000000010000000011000000000000000000000000000010000000000000000000000000000000010000000000000000000100000000000000000000000000000100100000000000101000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000001000001000010100000000001000000000000000000000000000000000000000000000000000000000000000100000000000000010010000000000000000100001101000000001000001000000000000000000000000010000000000001000001000000000100000000000000000000000000000100000000000000100000000000100000000000000000000000000000000000000000000000000000000000000
409,44401437,C1=CC=C(C(=C1)NC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)N=CN4)Cl,0000000000000000000000000000000000000000000000000000000000000000101000000100000000001000001000000000000000000000001000010000000010000000000000000000000000000000000000000000000100000000000000010000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000010000000000001000000001000010000000001000000000001000000000000000000000000000000000000000010000000011000000000000000000000000000010000000000000000000000000000000010000000000000000000100000100000000000000000000000000100000000000101001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000001000000000000000000000001000001000010100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000100001001000000001000001000000000000000000000000010000010000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000000000000
410,44401506,C1=CC(=CC=C1NC2=NC=C(C(=N2)NC3=CC4=C(C=C3)N=CN4)C(F)(F)F)Br,0000000000000000000000000000000000000000000000000000000000000000001000000100000000000000001000000000000000000000001000010000000010000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000010000000000001000000001000010000000000000000000001000000000000000000000000000000000000000010000000011000000000000000000000000000010000000000000000000000000000000010000000010000000000100000000000000000000000000000000100000000000101000100000000000000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000001000001000010100000000001010000000000000000000000000000000000000000000000000000000000000000000000000000010010000000000000000100001001000000001000001000000000000000000000000010000000000001000000000000000100001000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
411,44410723,CC(C(=O)N(C)C)N(C)CC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C(=CC=C3)Cl)F)OC,0100000000000001000000000000000001000000001000000000000000000000100000000100000010000000000000100000000000000000000000000000000010000100000100001000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000001000000000000010000000100000000000100000000000000000000000000000000000000000100000001000000000100000000000010000000001000000000001000000000000000000000000000000000000000000100000010000000000000000000010000000000100000000000000000100000000001010000000000000001000010000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000010000000000000000010010000000010000000000001100000000000000100000010001000000001000000000000000001000000000000000000000000000000000000000000000000000011000001000000010000000000001000000000000000000000000000000000100000001000000000000000000000000011000010000000000010000000000100000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000100000000000000000000
412,44410953,CNC(=O)C1CCCN1CC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC,0000100000000001001000000000000001000100001000000000000000000000100000000100000010000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000001000000000101000000001010000000001000000000001000000000000000000000000000100000000000000100000010000000000000000010000000001000000000000000000000100000000001010000000000000000000010000000000000000001000000000000000000000000000001000000000000000000010000000000000000000000000000000000100000000000000000000000000000010010000000010000000000001100000000000000111000010001000000001000000000000000001000000000000001000000000000000000000000000000000000001000001000000010000000000001000000000000000000000000000000000100000001000000000000000000000000011000010000000000010000000000100000000000000000000010000000010000000010100000000000000000000000000010000000000000000000000010000000000000000000010000
413,44410954,CC(C(=O)N)N(CCN(C)C)CC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C(=CC=C3)Cl)F)OC,0100000000000001000000000000000001000000001000000000000000000000100000000100000010000000000000100000000000000000000000000000000010000100000110000001000000000000000000000000000000000000000010000000000010100000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000100000000000000000000000000100000001000000000100000000000010000000001000000000001000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000100000000001010000000000000001000010000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000001000010010100000010000000000001100000000000000100001010001000000001000000000000000001000000010000000000000000000000000000000000000000000011000001000000010000000000001000000000001000000000000000000000100000001000000000000000000000000011000010000000000010000000000100000000000000000000001000000000000000000100000000000000000000000000010000000000000000000000000000000001000000000000000
414,44411048,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=CC=C3)Cl)F)CN4CCC(C4)C(=O)N,0001000000000001000000000000000001000000001000000000000000000000100000000100000010000000000000000000000000000001000000000000000010000100000010000001000000000000000000000000000000000100000000000000000010100000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000100000000000000000000000100000001000000000100000000000010000000001000000000001000000000000000000000000000000000000000000100000010000000000000000000000000001000000000000000000000100000000001010000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000010010000000010000000000001100000000000000100000010001000000001000000000000000001000000000000101000000000000000000000000011000000000001000001000000010000000000001000001000000000000000000000000000100000001000000000000000000000000011000010000000000010000000000100000000000000000000010000000010000000010100000000000000000000000000010000000000000000000000000000000000000000000010100
415,44411161,CN(C)CC(C(=O)N)N(C)CC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C(=CC=C3)Cl)F)OC,0100000000000001000100000000000001000000001000000000000000000000100000000100000010000000000000100000000000000000000000000000000010000100000110000001000000000000000000000000000000000000000010000000000010100000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000100000000000010000000001000000000001000000000000000000000000000000000000000000100000010000000000000000000010000000000000000010000000000100000000001010000000000000001000010000000000000000000000000000000000000001000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000010010100000010000000000001100000000000000100000010001000000001000000000000000001000000000001000000000000000000000000000000000000000001000001000000010000000000001000000000000000000000000000010010100000001000000000000000000000000011000010000000000010000000000100000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000
416,44413509,C1CCC(CC1)OC2=NC=CC(=N2)C3=CN=C(S3)NC4=CC=CC=N4,0110100000100000000000000000000000000001000000000000000000000110100000000001000000000000000000000000000000000000000000010001000010010000000000000000000000000000001000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000010000000000000100000000001001000000000000000000000000000000000000000010000000000000000000001000000100000100000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000010000000000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000100000010000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000001000000000010000001000000000000000000000000000000000000000010000000000000000000000000000000000010000100000000000000011000000000000000000000000000000010000000000001000000000000000000000000010000
417,44444843,C1CCOC2=NC(=CN=C2C#N)NC(=O)NC3=CC(=C(C=C3OC1)NCC4=CN=CS4)Cl,0000100000000000000000000100000000001000000000000000000010000000000000000000000010000000001000001000000000000010100000000000000010000000000000000000000000000000000000000000000010000000000000000000000110000000000000000000000001010000010000000000000000000001000000000010000000000010000000000000000000000000000000000010000000000000000100000000000000000000000010001000001000000000001000000000100010000000000000000000000000000000000011000000000011000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000001000000000000000001000000000000000001000100000000000000000000000000000000000000000000000000000000000000000010000010010000000000000011010000000000000000000000000000000010000000000000000000000000000000000000001000000001000000000000001001000000000000100000000000100000000000000000000000000001000000000000000001000000000000000000000000010000010000001000000000000000000000000000000000010010000000000000000000010010000000100000010000000000000000000000010000000000000000000000000000000000
418,44464263,C1CC(C1)C(=O)NCCCNC2=NC(=NC=C2C3CC3)NC4=CC=CC(=C4)CN5CCOCC5,0001100000000001000000000000000000000001001000000000000000000000100000000000000010000000000001100100010000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000001000100000000000000000000000000010000000000001000000000000010000000000000000000001011000000000010010000000000000000000101000000000010000000000000000000000000001010000000000000000000000000000000010000000000000000000100000000000100000000000000000000100000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000100000000000000000000010000000000000100001000000000000000001000100000000001001001000000000000000000010000000000000000100000000000000000000001000000000000000001000001000000000000000001001000000000000000000000010000001000010000010000000000000000000000000000000010000000010000000000001010000000000000000000000010100000000000000000000000000000000000000000011000
419,44478401,CC1=C(C=C(C=C1)O)C2=CN3C4=C(N=C3N2C5=CC=CC=C5OC)N(C(=O)NC4=O)C,0000010000000000000000000000000001000010000000000000000000000000100000000000000000000000001000000000000001000000000000001100000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000100000000000000000100000000000000000000000010000000000000000000000000000000000000100010000000000100000100001001000010000000000000000000000000000010000010000000000000000000000100000000000100000010000000000000000000000000000000000001000010000010000000000000000000000000000000000000000000000000001000000000000010000000000000000000000000000000000000000000010000000000000000000000000010000000000000000110001000000000000000000000010010000000000000000000000100001000000000000000000100001000000010000000000000000000000000000000000000000000000001000000000000000010000001000000000100000001000100000000000000000001010000000000000000000000000000000000000001000000000000000000010010000001100000000000000000000001000000000000000000000000000000000001000000000000000000
420,445154,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,0000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000001000000000000000000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000
421,44516822,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F.CS(=O)(=O)O,0000000010000001000000000000000001000000000000000000000000000100100000000000000000000000000000000000000001000000001000000000000010000000000000000001000000000000001000000000000000000000000100000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000001000000010000000000000001000000000010100010000000000000000000001000000000010010000000000000000100001000000100000010000100000000000000000010100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000100000000000000000000000001000000000000000100000000000000000000000000000100000000000000000000000000010000000000000000000001001000000000000000010000001001000000000000000000000001000000000000000000000000000000000000000100000000000000000000100000000000000000001000000101000000000000001000000000010000001001000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000010000000000000000010001000000000000000000000001000000000000100
422,44541014,CN1C=C(C2=C(C=CN=C21)C3=CC=C(C=C3)C(=O)NCCO)C=C4C(=O)C5=C(O4)C=CC=C5O,0000000010000001000001000000000001000000000010000100000000000000100000000000000010000000000000000000000000100000000000000100000010000000100000000010000000000000000000000010000000000000000000000000010000000000000000000000011000001000000000000000000000000000000000000100000000000000010000000000000000000000000000000010000000000000000000000000000000000000100010000100000000000000001000000100000000000000000000000000000000000000000010000000000000000001000011000100000010000000010000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000001000000000000000000000000010000000010000010000000000100001100000000000000000000100000000000000000000000000001001000000000000000000000000010000000000000000000000000000000001100000000000000000001000000000000000000000000000000000010000001000000000000000000000000000000010000001000010010000000000000000100000000000001000000010000000000000000000000001100000000000000010000000000000000000000000000000000000000000000
